order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD008298,ID2383215099,1/1/2019,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175,78.57,-37.81259697,144.9580148,25,7709.82,Summer,FALSE,1.1923,five stars great product and fast shipping!,TRUE
ORD098511,ID0746912568,12/10/2019,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('iStream', 1), ('iAssist Line', 2)]",10190,63.44,-37.8244373,144.9830501,0,10253.44,Summer,FALSE,1.3535,"do not buy. do not buy this phone! i purchased this phone 90 days ago and suddenly stopped working. third party vendor now saying i must seek repair with manufacturer. total deception, consumer fraud.",FALSE
ORD247311,ID3146808067,5/10/2019,Bakers,"[('Toshika 750', 1), ('pearTV', 2), ('iAssist Line', 1), ('Thunder line', 1)]",21345,77.04,-37.8147034,144.9902214,0,21422.04,Autumn,TRUE,1.077335102,"telephone definitely was worth the money.i qould have given it 5stars, but i couldnt evet get connected to the internet.othetwise it worked very well.",TRUE
ORD417492,ID4544035096,12/16/2019,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",31330,73.47,-37.81259697,144.9638606,15,26703.97,Summer,FALSE,0.9011,really great quality! getting another for myself!,TRUE
ORD103607,ID3072718451,8/18/2019,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1), ('Candle Inferno', 2)]",8630,68.22,-37.8248994,144.9567484,10,7835.22,Winter,FALSE,1.3266,awesome phone! glad i switched from android! it is so refreshing when using this phone.. interface is awesome. it is slick and very responsive!! trust me and make a switch if you are a android user!,TRUE
ORD294413,ID6167344539,7/26/2019,Nickolson,"[('Thunder line', 1), ('Universe Note', 1)]",5630,50.35,-37.8100986,144.9694982,10,5117.35,Winter,FALSE,0.9458,pink and green display lines appeared after 3 months. ... pink and green display lines appeared after 3 months. too expensive to repair as it costs as much as 330 dollars. i just ended up buying a new phone,FALSE
ORD416324,ID2187972535,9/1/2019,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1)]",5900,60.73,-37.8095586,144.9638384,15,5075.73,Spring,FALSE,1.1244,"feel ripped off and deceived returning this phone, got a verizon version, i have metro pcs why would i verizon bloat on my phone, not to mention it is geared to cdma. it does will not work as well as a unlocked gsm phone already tried that with a verizon olivia note. also should have been told what i would have been receiving, feel very decieved.",FALSE
ORD006285,ID0846546260,6/15/2019,Nickolson,"[('Toshika 750', 2), ('Universe Note', 2)]",15540,71.13,-37.8199519,144.9685132,25,11726.13,Winter,TRUE,0.1765,olivia universe s4 (white) the best phone i have ever had. way better than the alcon. easy to understand and has everything i need and more!,TRUE
ORD278742,ID0711369897,11/29/2019,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540,89.18,-37.8064734,144.9592133,25,19994.18,Spring,TRUE,1.2716,too high a price... the phone was grossly over priced. i found the same phone for $39.95. the phone itself was okay but not for$69.00.,FALSE
ORD286341,ID1883302855,6/7/2019,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('pearTV', 1)]",17720,66.32,-37.8031422,144.9423665,25,13356.32,Winter,FALSE,1.1387,"value for money the phone is pretty hood for general use. it is fast in terms of everyday ise. photo quality is ok, it is not bad. touch and feel is good. robust build. at the price point for everyday use the phone is amazing",TRUE
ORD361482,ID6197209883,8/17/2019,Thompson,"[('pearTV', 2), ('iStream', 1)]",12770,69.28,-37.8149767,144.9275019,25,9646.78,Winter,FALSE,1.7397,"the phone was is very good shape and i would have love it, if it had worked the alcon would not work with my local carrier.",TRUE
ORD356598,ID2177124600,3/28/2019,Thompson,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125,80.25,-37.816024,144.9567376,10,17292.75,Autumn,TRUE,0.9285,everythinh excellent product¡ i received my phone like new¡ mlg group is 100% recomended for me¡,TRUE
ORD042235,ID5424203828,1/12/2019,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Candle Inferno', 1), ('pearTV', 2)]",19595,93.83,-37.822573,144.9793059,25,14790.08,Summer,TRUE,0.9653,"it should have a phisical fingerprint sensor in the back there's a lot of work to do with the fingerprint sensor but everything else is good, the screen is better that i thought i love it, thanks",TRUE
ORD323368,ID0746912820,10/16/2019,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('Olivia x460', 1)]",15075,107.82,-37.8258228,144.9848095,25,11939.84102,Spring,TRUE,1.5645,five stars great phone and amazing saller jpmobiles your the best thank you so much,TRUE
ORD296102,ID0114607245,3/14/2019,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",17910,63.16,-37.81259697,144.9650712,5,17077.66,Autumn,FALSE,0.4306,"great phone but still not super fast this is one of the best phones on the market. however, it is still much slower than my laptop in regards to browsing the web or opening programs. there's always a 2 second delay for everything.",TRUE
ORD439428,ID0575572022,6/9/2019,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Olivia x460', 1), ('Universe Note', 1)]",14055,80.3,-37.8238541,144.9793442,5,13432.55,Winter,TRUE,1.0413,loved phone! my husband loved his new phone! he liked the operation and simplicity of this phone better than his old one. i would reccommend to anyone who doesn't want or need a lot of bells and whistles.,TRUE
ORD084410,ID2187975167,6/26/2019,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('pearTV', 1), ('Toshika 750', 2)]",37300,62.47,-37.8154918,144.9665306,0,37362.47,Winter,FALSE,0.4357,"na it was late , but works just fine",TRUE
ORD498344,ID3161949462,8/24/2019,Thompson,"[('Alcon 10', 1), ('iStream', 2), ('Candle Inferno', 2)]",10110,65.54,-37.8084946,144.9574687,5,9670.04,Winter,FALSE,1.0261,five stars perfect excellent,TRUE
ORD306304,ID0145246087,3/26/2019,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2)]",10820,77.52,-37.8161766,144.960877,10,9815.52,Autumn,TRUE,0.8089,five stars great product. exactly what they said it would be.,TRUE
ORD451115,ID0248746937,1/20/2019,Bakers,"[('iAssist Line', 1), ('pearTV', 1)]",8535,87.56,-37.825097,144.9928374,0,8622.56,Summer,TRUE,1.6941,not functional i believe my phone is defective. everyone that i talk to hears an thunder of themselves after approximately 5 minutes. shortly thereafter all calls disconnect. i would like a replacement.,FALSE
ORD434639,ID1449297341,6/3/2019,Nickolson,"[('Thunder line', 1), ('iStream', 2), ('Universe Note', 2)]",9380,51.44,-37.8157682,144.9801777,25,7086.44,Winter,FALSE,0.986,doesn't work arrived with completely dead battery. doesn't hold a charge. charger doesn't work.,FALSE
ORD481503,ID0443274304,12/27/2019,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 1)]",10180,81.29,-37.8220421,145.0032393,10,11939.84102,Summer,FALSE,1.5146,worth it came sooner than expected and amazing quality packaging safe and secure satisfaction guaranteed. good quality phone for the price,TRUE
ORD163777,ID4716795994,10/14/2019,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Alcon 10', 1), ('iStream', 1)]",11185,102.93,-37.8188826,144.9534026,5,10728.68,Spring,TRUE,0.8877,great for the money work fantastic. i haven't had any issues with it since i received it. yes it's refurbished but. i've had a few little scratches on the back but besides that the phone works fantastic and one little scratch on the screen but haven't had any issues.,TRUE
ORD232552,ID0591258186,5/27/2019,Thompson,"[('pearTV', 1), ('Olivia x460', 2), ('Thunder line', 2)]",13120,50.92,-37.8242423,144.9538317,0,13170.92,Autumn,FALSE,1.4185,thought it would be more powerful and have a lot more functionality. not much better than the thunder line. not worth the money.,FALSE
ORD404560,ID6167236647,8/10/2019,Thompson,"[('iAssist Line', 2), ('pearTV', 1), ('Alcon 10', 1)]",19710,68.05,-37.813157,144.9588659,5,18792.55,Winter,FALSE,1.0389,i have problem with the phone but good customer service i have problem with the phone but good customer service,TRUE
ORD227618,ID0571730335,12/31/2019,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Candle Inferno', 2)]",5370,77.86,-37.8249668,144.9577837,15,4642.36,Summer,FALSE,1.2545,universe note 9 the best in cell phones i think.. great shipping.,TRUE
ORD019500,ID0030220445,7/8/2019,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",6340,60.03,-37.8096216,144.9914506,5,6083.03,Winter,TRUE,0.3352,received messed up phone not happy...phone not even a month old and having issues with screen...i have no other phone to switch to or the money to buy one so cant send this one back.,FALSE
ORD334551,ID4787373723,5/21/2019,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Olivia x460', 2)]",24800,78.73,-37.8152518,144.9663639,15,21158.73,Autumn,TRUE,0.4659,lo recomiendo super bien brega,TRUE
ORD252935,ID0847531131,9/29/2019,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('iAssist Line', 1)]",5975,83.37,-37.8222097,144.9678411,15,5162.12,Spring,TRUE,0.4296,boy satisfied i dislike that on the phone info said was unlock and i can use this phone with any phone carrier but when i trided to conected with verizon they tell me this phone is not suported. wasent unlock 👎,FALSE
ORD083283,ID2190483587,11/29/2019,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1)]",5675,79.63,-37.8102312,144.9614027,25,4335.88,Spring,FALSE,1.1749,reliable. fast. best phone ever excellent. love it,TRUE
ORD474381,ID2776391626,12/11/2019,Thompson,"[('Olivia x460', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",7670,75.06,-37.8109711,144.9631023,25,5827.56,Summer,FALSE,1.0207,"what's not to like? this phone does everything i need for $300. i just can't see spending 800 to a $1,000 for a phone. if you need all the bells and whistles then i guess spend the money. but if you want a good smartphone this really serves the purpose.",TRUE
ORD037273,ID3191033045,8/9/2019,Nickolson,"[('Thunder line', 1), ('iStream', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",5370,61.22,-37.8117446,144.9671826,15,4625.72,Winter,TRUE,0.7905,charger is not compatible in us. charger is not compatible in us. i have to use my old charger for this phone.,FALSE
ORD161701,ID0452380689,12/12/2019,Thompson,"[('pearTV', 2), ('iStream', 1)]",12770,100.23,-37.8255038,144.9516026,25,9677.73,Summer,TRUE,1.4829,i am available to stay in contact with my child. thanks replace and upgrade a cellphone. the price was a tremendous savings compared to oem vendors.,TRUE
ORD104644,ID6167441045,10/10/2019,Nickolson,"[('Alcon 10', 1), ('pearTV', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",31440,87.92,-37.8112445,144.9618019,15,26811.92,Spring,TRUE,1.0648,terrible i received my phone in decent condition but notice after 10 mins using it would over heat then the screen all sudden there be like a glitch just terrible so i returned it,FALSE
ORD119688,ID4061053480,12/8/2019,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1), ('Olivia x460', 1)]",21350,71.38,-37.8100447,144.995853,10,19286.38,Summer,TRUE,0.0549,two stars bad quality screen,FALSE
ORD452316,ID0268533994,3/7/2019,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('pearTV', 2)]",21970,64.95,-37.81259697,144.9780233,10,19837.95,Autumn,FALSE,1.1201,five stars good phone. i have had no issues with it.,TRUE
ORD442457,ID0723956949,4/8/2019,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 2)]",2090,67.09,-37.8023697,145.0045989,10,1948.09,Autumn,TRUE,1.183,"bad quality and locked was locked to verizon, we have at&t. also the screen had some pretty bad burn in. immediately filed for a return 10 minutes after opening it.",FALSE
ORD369055,ID0846591691,9/23/2019,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2), ('pearTV', 1), ('Alcon 10', 2)]",31970,71.11,-37.8220125,144.9694765,5,30442.61,Spring,FALSE,0.3805,"works like a flagship phone stunning phone at twice the price. fast, high screen, long battery life, no complaints here.",TRUE
ORD422630,ID0641026085,1/28/2019,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Candle Inferno', 2), ('pearTV', 2)]",18160,96.93,-37.8091174,144.9368711,5,17348.93,Summer,TRUE,0.9803,"it’s a good phone and you can’t beat the price it was for a gift , and it was a big hit",TRUE
ORD019931,ID4804863479,4/9/2019,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",28200,84.54,-37.7990483,144.9324169,5,26874.54,Autumn,TRUE,1.9902,got this for my wife and she loves it the ... got this for my wife and she loves it the only thang it didn come with a usa wall charger so having to use the computer plug to charge it so the cord is really short having to charge it,TRUE
ORD404726,ID0579499378,1/31/2019,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Thunder line', 1), ('iAssist Line', 1)]",23165,68.08,-37.814471,144.9496471,10,20916.58,Summer,FALSE,0.3024,good buy for the price bought it reconditioned; did not come with instructions and had to purchase it separately. it has been very dependable with a few quirks but otherwise serves the purpose~~ the reduced price made it much better~~~,TRUE
ORD238592,ID0844489469,8/11/2019,Thompson,"[('pearTV', 1), ('Thunder line', 2)]",10670,78.36,-37.8207274,144.9485635,15,9147.86,Winter,TRUE,0.9062,great phone for the price 👍 don't know why some people are talking about. my runs lte with tmobile.,TRUE
ORD015960,ID0247024616,5/19/2019,Nickolson,"[('Thunder line', 1), ('iStream', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",11690,63.78,-37.8154546,144.9661141,5,11169.28,Autumn,FALSE,0.3585,nice cell phone... great value! so far so good... just activated on boost and will update review once i've broken it in a little.,TRUE
ORD333678,ID0560989608,2/12/2019,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",7055,74.21,-37.8207051,144.9485447,0,7129.21,Summer,FALSE,0.9035,great upgrade from my s7 time to upgrade and this is da bomb. very happy with it. no idea on face recognition. don't use that.,TRUE
ORD007855,ID0598171691,10/11/2019,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 1)]",3450,95.84,-37.8185588,144.9681662,15,3028.34,Spring,TRUE,0.1218,"love it. big hd screen (5.7""), great cameras (front and back), fast cpu, pen thing (i use it quiet often)... a very solid device indeed. recommend!",TRUE
ORD337693,ID6167440952,11/28/2019,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Thunder line', 1)]",13580,99.41,-37.8161821,144.963919,15,11642.41,Spring,TRUE,0.5634,"it is a great bundle of fun. music ,games, questions etc. i luv it turns off my smart lights. i purchase 4 more smart light for my lamps in the living room and my room!",TRUE
ORD274875,ID0387153022,2/16/2019,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Olivia x460', 1)]",4265,75.94,-37.8063248,144.9423391,15,3701.19,Summer,TRUE,0.82,"received without battery i got this last month and got the package without the battery. digico refunded 40% of the amount i paid, but it is still a bother to find a genuine olivia battery for this phone. also want to mention that this was delivered in a plastic packet and not a retail box. not sure if this is how they package it nowadays...",FALSE
ORD372144,ID0814520160,12/11/2019,Bakers,"[('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 1), ('Toshika 750', 1)]",18945,96.53,-37.8126038,144.9571717,15,16199.78,Summer,TRUE,0.8885,"it’s good, but it’s not compatible with my carrier :( this phone is great and although it says that it is gsm unlocked, my carrier said the phone is somehow not compatible with it. (my company is sprint). i don’t understand, gsm unlocked should mean that that it’s able to connect to my provider no?",TRUE
ORD269788,ID3215106497,12/12/2019,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630,71.78,-37.8077142,144.9524056,25,4294.28,Summer,FALSE,0.7246,must buy five star awesome new everything works perfectly,TRUE
ORD495321,ID0227315916,5/2/2019,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Universe Note', 2), ('iStream', 2)]",26330,62.84,-37.8038804,144.9882585,15,22443.34,Autumn,FALSE,0.9163,"it just works! it just works. it is fast and flawless. the screen is just the right size, not to big, not too small. call quality is great. no complaints about this phone.",TRUE
ORD431902,ID0247417837,2/25/2019,Nickolson,"[('Lucent 330S', 2), ('pearTV', 2)]",15080,85.99,-37.8181557,144.9689676,15,12903.99,Summer,TRUE,0.0709,"awesome phone! i like the beautiful, bright display, very good to watch youtube or istream. the phone is pretty fast and the storage is huge. i purchased the duos version to have two sim cards. i am still learning how to use it, but i can assure you that this phone is fantastic so far.",TRUE
ORD362815,ID0746912869,2/5/2019,Nickolson,"[('Toshika 750', 2), ('Universe Note', 1)]",12090,65.81,-37.825648,144.9846995,10,10946.81,Summer,FALSE,1.5462,"i bought this phone only two months ago, and ... i bought this phone only two months ago, and in the last two months. it has shut itself off repeatedly. now the screen decided to give out and went completely blank.",FALSE
ORD093888,ID0362880089,12/9/2019,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Olivia x460', 1)]",17295,80.06,-37.7992511,144.9471151,10,15645.56,Summer,FALSE,1.4941,"of all the cellphones i've had, this is the best. i use this as a phone mostly and not much else.",TRUE
ORD279880,ID4428364714,4/6/2019,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('pearTV', 2)]",22000,55.93,-37.7997769,144.9655272,10,19855.93,Autumn,FALSE,2.1245,"it looks like i got a refurbished one i ordered a new phone, it looks like i got a refurbished one, the charge stays only for one hour (battery is drying soon) , and it will take 6 hours to battery full, i am not happy with this product, it stuck frequently. not so happy with this phone.",FALSE
ORD413604,ID2191736651,8/22/2019,Nickolson,"[('Alcon 10', 1), ('iStream', 2)]",9250,68.4,-37.8228688,144.9557457,5,8855.9,Winter,FALSE,1.3038,"great phone, received as described great phone! i received it with 1-day delivery after my old phone broke. there are no dings or scratches on it. received as described (unlocked phone, usb-c cable and wall plug, sd tray card opener pin). everything is working so far! :d",TRUE
ORD142330,ID1449355155,12/25/2019,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Universe Note', 1)]",8630,69.74,-37.8155397,144.973457,0,8699.74,Summer,FALSE,0.4834,good quality as i expected this version (pro) isn't compatible with gcam but if u don't mind that is the best option quality/price in the market rn,TRUE
ORD395965,ID4391665571,9/29/2019,Nickolson,"[('iStream', 1), ('Lucent 330S', 1)]",1380,75.34,-37.8126669,144.9640858,15,1248.34,Spring,FALSE,0.8164,"very good basic cell phone at a very low price this olivia phone has all the basic features. voice, text, address file, etc. and it's very small compared to some of the smart phone monsters that will barely fit in a man's pocket. just a darn good basic cell phone with a long battery life.",TRUE
ORD462013,ID6197211592,4/8/2019,Thompson,"[('Toshika 750', 1), ('pearTV', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",16305,79.88,-37.8151052,144.9328434,0,16384.88,Autumn,TRUE,1.28,no complaints here. excellent phone. excellent price.,TRUE
ORD052805,ID4234925766,5/19/2019,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2), ('Thunder line', 1)]",9940,68.65,-37.8045747,144.9674681,15,8517.65,Autumn,TRUE,1.5714,accessories not working properly. i have used this phone just for 15 days and adaper burned completely.,FALSE
ORD355999,ID0702373553,2/13/2019,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Thunder line', 1)]",15390,93.13,-37.8064,144.9414891,5,11939.84102,Summer,TRUE,0.8535,"great, very worthy of purchase. this was a great buy. it definitely is ""like new"". i actually get the impression that the phone was never even used but simply an item someone returned because they bought the wrong model. the phone is working excellently and is aesthetically pleasing.",TRUE
ORD476588,ID2481930668,12/7/2019,Bakers,"[('Lucent 330S', 2), ('Universe Note', 1)]",5910,90.73,-37.8098465,145.0028962,15,5114.23,Summer,TRUE,0.6742,"amazing cellphone great device! incredibly good for this price. great camera, very good battery life and excellent overall performance. there is a few very annoying ads in some apps, but easy to remove.",TRUE
ORD390091,ID2074060881,10/23/2019,Bakers,"[('iAssist Line', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",14315,103.82,-37.8193406,145.0022538,25,10840.07,Spring,TRUE,1.2097,i bought this inferno for my 7 year old and she loves it.,TRUE
ORD222346,ID0368376953,10/22/2019,Thompson,"[('Olivia x460', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",8360,81.02,-37.8029455,144.9816988,0,8441.02,Spring,FALSE,1.4257,i liked thank you but don't have headphones 🤔 hi i bought universe note 8 but in box don't have headphones! i liked thank you but don't have headphones 🤔,TRUE
ORD466918,ID0049489089,8/27/2019,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1), ('iStream', 2)]",13610,63.43,-37.8208848,144.9661141,10,12312.43,Winter,FALSE,0.7075,"i couldn't be more pleased. i've only had this a few days so my opinion could change but so far i couldn't be more pleased. battery life is great! camera is great! the phone was in good condition when i received it. no complaints, so far.",TRUE
ORD135330,ID4326586205,5/14/2019,Nickolson,"[('iStream', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",13390,65.37,-37.8141649,144.9631526,0,13455.37,Autumn,FALSE,0.7482,value for the price great quality but lackluster battery even with battery saver on at least for my power user habit's will recommend to have a power bank just in case,TRUE
ORD363904,ID0660545559,8/13/2019,Bakers,"[('Universe Note', 1), ('Toshika 750', 2), ('pearTV', 1)]",18400,74.92,-37.8124114,144.9903432,25,13874.92,Winter,TRUE,0.5071,perfect its amazing this phone,TRUE
ORD136407,ID0581710140,4/15/2019,Thompson,"[('Thunder line', 2), ('iStream', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",23785,54.04,-37.8051063,144.9282488,5,22649.79,Autumn,FALSE,1.8572,two stars does not support t-mobile plans,FALSE
ORD029359,ID0305909619,4/28/2019,Bakers,"[('Alcon 10', 1), ('Thunder line', 2)]",13310,70.42,-37.802017,145.006551,5,12714.92,Autumn,FALSE,1.3342,works great good price work great,TRUE
ORD077311,ID0591400647,11/30/2019,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1)]",13218,99.99,-37.8197642,144.9616287,15,4077.99,Spring,TRUE,0.7087,"verizon? i just purchased this phone and i'm hoping i love it as much as others do. i just have one worry. i can't tell by the reviews so im just asking to clarify. i have verizon, is this phone gonna work?",TRUE
ORD116200,ID0589708357,5/6/2019,Thompson,"[('iAssist Line', 2), ('iStream', 1)]",4600,67.41,-37.8209432,144.9551861,5,4437.41,Autumn,FALSE,1.1649,"amazing absolutely love this phone! it sleek, easy to use, and good color. i was originally considering getting a olivia universe of some sort but i would 100% recommend getting this over it. it has great picture quality as well!",TRUE
ORD246570,ID2686224593,11/21/2019,Bakers,"[('pearTV', 1), ('Olivia x460', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",11415,73.11,-37.8113501,145.0009867,5,11939.84102,Spring,FALSE,0.5281,good i just bought this phone a few weeks ago and it is gorgeous. the screen just blew me away and the os is very fast and user friendly. this is the first time i try a windows phone and i have to say that it's been a wonderful experience.,TRUE
ORD417345,ID1881118492,7/9/2019,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",28130,73.37,-37.800105,144.9625121,5,26796.87,Winter,FALSE,1.9499,excellent product 100% functional,TRUE
ORD461453,ID0577456441,8/21/2019,Bakers,"[('Alcon 10', 2), ('Toshika 750', 1)]",22220,55.56,-37.8232709,144.9885267,15,18942.56,Winter,FALSE,1.591,"does not work for all networks just received today,however i have to return.. does not work with t-mobile straight talk .. :(",FALSE
ORD429505,ID1463547112,5/24/2019,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Universe Note', 2)]",13810,80.97,-37.8184561,145.005315,5,13200.47,Autumn,TRUE,1.2935,very pleased!! that picture was taken from my bathroom window with a screen in front. still clear detail colors are vibrant! they said tuesday the 12th of nov my phone got here on the 8th of nov! totally excited!!! it working great at the moment camera is awesome,TRUE
ORD465260,ID0248747000,3/11/2019,Bakers,"[('pearTV', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",9395,66.56,-37.8206832,144.993264,25,7112.81,Autumn,FALSE,1.077335102,"nice phone nice product, looks like new. battery life is not 100%, i would say around 60... but overall, i satisfied with the purchase",TRUE
ORD140444,ID0214124364,7/26/2019,Bakers,"[('Alcon 10', 1), ('Olivia x460', 2), ('iStream', 2), ('Lucent 330S', 2)]",14160,70.61,-37.8094529,145.016066,10,12814.61,Winter,FALSE,1.8333,best phone for it's value amazing phone works great,TRUE
ORD298098,ID0471441541,3/23/2019,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320,52.39,-37.8040734,144.9677909,10,3040.39,Autumn,FALSE,1.6239,"phone not unlocked the phone was not unlocked when it came... i was so disappointed because they said it was. i got it for my dad, and now he has to spend money to unlock it.",FALSE
ORD292353,ID0408099017,10/19/2019,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('Lucent 330S', 1), ('iStream', 2)]",10655,60.69,-37.8169838,144.977853,15,9117.44,Spring,FALSE,0.7518,i would advise anyone not to buy any electronic stuff ... i would advise anyone not to buy any electronic stuff from digico i bought a toshika xperia xa1 from digico and one week after the touch on the phone spoil now i can't get my money back because i don't live in america,FALSE
ORD076408,ID6167344601,8/6/2019,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",13720,78.15,-37.8101791,144.9698524,25,10368.15,Winter,TRUE,0.9372,"awesome phone love this phone! have had 0 problems with it and absolutely love it. the finger print, iris scanner and facial recognition is better than i'd ever had.",TRUE
ORD463902,ID0164086163,12/24/2019,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Olivia x460', 1)]",5905,73.12,-37.8155076,144.9548674,10,5387.62,Summer,FALSE,0.7549,great! works just fine. idk what everyone else is complaining about!,TRUE
ORD264469,ID0634784215,6/30/2019,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",4680,64.36,-37.8164305,144.9382911,0,4744.36,Winter,FALSE,0.878,working well so far. have had just over a month. so far i do like everything about the phone.,TRUE
ORD160120,ID1497170573,5/25/2019,Bakers,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090,53.95,-37.8236149,144.9902265,25,9871.45,Autumn,FALSE,1.077335102,"hot trash! this phone is horrible do not buy! save your money!!! i so wish i could get my money back, even my 8 year old doesn't want this hunk of crap.",FALSE
ORD304592,ID1479905341,12/28/2019,Nickolson,"[('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 2)]",7050,77.5,-37.8204349,144.957499,15,6070,Summer,FALSE,1.0794,"good deal...great phone! no complaints, it arrived in a very timely manner. the phone was in very good condition. overall very satisfied with this product and the company. will order from them in the future.",TRUE
ORD413575,ID0591354261,6/30/2019,Nickolson,"[('Thunder line', 1), ('pearTV', 1), ('iStream', 1)]",8640,69.73,-37.8228089,144.9554073,25,6549.73,Winter,FALSE,1.3292,good battery life good battery life,TRUE
ORD428743,ID2948774567,12/23/2019,Nickolson,"[('iAssist Line', 2), ('pearTV', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",13218,76.77,-37.8083448,144.9715553,0,34736.77,Summer,FALSE,1.1546,good phone good phone,TRUE
ORD364775,ID1985549822,9/16/2019,Nickolson,"[('pearTV', 2), ('iStream', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",18140,80.53,-37.806913,144.9657827,15,15499.53,Spring,FALSE,1.342,five stars bought it for my daughter - she loves it.,TRUE
ORD411806,ID0723965013,1/5/2019,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910,74.89,-37.8040822,145.0052811,15,4248.39,Summer,FALSE,1.102,five stars very nice smartphone!!! the photos are wonderful! fotos muito boas e aparelho fenomenal!,TRUE
ORD295185,ID0579512268,6/11/2019,Thompson,"[('iStream', 2), ('iAssist Line', 1), ('Toshika 750', 1)]",6845,73.92,-37.8140574,144.9481379,5,6576.67,Winter,TRUE,0.1805,"great! got this phone last week and really like it, although they unboxed it now i'm waiting for wp version 7.8",TRUE
ORD038537,ID1833875775,1/20/2019,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Olivia x460', 1)]",7770,97.4,-37.8052677,144.9370948,10,7090.4,Summer,TRUE,1.2038,"amazing! i love it! the camera slider is incredible. the full screen is amazing, nice to play and watch. the battery is very nice too.",TRUE
